Gene		GRCP	GLCP
g5304		8.380e-09	9.427e-09
g5305		2.936e-10	3.033e-10
g5306		1.593e-10	1.593e-10
g5307		1.631e-08	2.054e-08
g5308		3.489e-08	3.545e-08
g5309		8.296e-01	9.750e-01
g531		1.722e-08	1.769e-08
g5310		2.863e-10	3.575e-10
g5311		9.247e-09	1.268e-08
g5312		1.806e-08	1.834e-08
g5313		1.435e-08	1.802e-08
g5314		1.559e-10	1.784e-10
g5315		1.670e-08	1.783e-08
g5316		2.549e-08	2.594e-08
g5317		8.861e-09	1.056e-08
g5318		2.846e-08	3.050e-08
g5319		1.680e-09	2.247e-09
g532		6.089e-10	7.039e-10
g5320		2.604e-08	3.384e-08
g5321		2.966e-03	3.888e-03
g5322		3.640e-02	7.081e-02
g5323		1.246e-08	1.476e-08
g5324		9.139e-01	9.847e-01
g5325		3.392e-08	3.959e-08
g5326		8.848e-09	1.083e-08
g5327		3.444e-08	3.482e-08
g5328		6.179e-01	9.771e-01
g5329		1.340e-09	1.763e-09
g533		4.199e-10	4.830e-10
g5330		2.583e-08	5.153e-08
g5331		1.725e-08	1.726e-08
g5332		1.722e-08	1.977e-08
g5333		1.576e-08	1.830e-08
g5334		2.638e-08	2.787e-08
g5335		9.154e-04	1.550e-03
g5336		1.887e-08	2.989e-08
g5337		2.582e-08	2.865e-08
g5338		1.047e-01	1.071e-01
g5339		8.865e-09	8.983e-09
g534		1.722e-08	1.779e-08
g5340		1.091e-08	1.496e-08
g5341		2.053e-08	2.314e-08
g5342		1.749e-08	1.760e-08
g5343		2.047e-08	2.235e-08
g5344		2.911e-08	3.130e-08
g5345		1.759e-08	1.953e-08
g5346		2.584e-08	2.613e-08
g5347		3.184e-10	4.229e-10
g5348		4.561e-10	7.608e-10
g5349		2.583e-08	2.734e-08
g535		1.724e-08	1.874e-08
g5350		1.652e-01	9.990e-01
g5351		3.444e-08	3.755e-08
g5352		1.710e-08	2.006e-08
g5353		9.573e-02	1.173e-01
g5354		3.364e-09	3.739e-09
g5355		8.625e-09	1.171e-08
g5356		3.821e-10	5.364e-10
g5357		1.748e-08	1.814e-08
g5358		1.690e-08	1.897e-08
g5359		2.932e-08	3.106e-08
g536		1.969e-08	2.309e-08
g5360		1.413e-08	2.073e-08
g5361		2.543e-08	2.702e-08
g5362		4.871e-09	2.344e-08
g5363		3.393e-08	4.461e-08
g5364		4.376e-08	4.682e-08
g5365		2.439e-08	2.546e-08
g5366		1.602e-08	1.949e-08
g5367		2.583e-08	2.744e-08
g5368		2.583e-08	2.913e-08
g5369		2.643e-08	2.711e-08
g537		8.965e-09	8.992e-09
g5370		2.506e-08	3.287e-08
g5371		1.922e-08	2.041e-08
g5372		1.649e-08	2.040e-08
g5373		1.724e-08	2.128e-08
g5374		1.722e-08	1.722e-08
g5375		2.501e-08	2.595e-08
g5376		4.883e-10	5.090e-10
g5377		1.014e-08	1.499e-08
g5378		1.499e-08	1.669e-08
g5379		4.338e-08	4.727e-08
g538		9.436e-09	1.069e-08
g5380		8.636e-09	9.022e-09
g5381		1.669e-08	1.890e-08
g5382		1.788e-08	1.793e-08
g5383		8.196e-09	9.082e-09
g5384		1.761e-08	2.010e-08
g5385		3.678e-08	4.124e-08
g5386		8.631e-09	1.256e-08
g5387		2.578e-10	3.028e-10
g5388		8.648e-09	8.742e-09
g5389		2.363e-09	2.977e-09
g539		3.823e-10	3.941e-10
g5390		1.013e-03	1.062e-03
g5391		6.061e-05	6.168e-05
g5392		9.035e-09	1.067e-08
g5393		9.512e-09	9.545e-09
g5394		2.583e-08	4.609e-08
g5395		1.979e-08	2.815e-08
g5396		2.453e-08	3.395e-08
g5397		1.213e-08	1.273e-08
g5398		2.584e-08	3.290e-08
g5399		2.604e-09	3.622e-09
g54		3.453e-09	4.646e-09
g540		2.840e-08	3.163e-08
g5400		8.613e-09	8.613e-09
g5401		1.972e-08	1.986e-08
g5402		3.388e-09	6.798e-09
g5403		1.025e-09	1.104e-09
g5404		1.733e-08	2.116e-08
g5405		1.860e-08	2.101e-08
g5406		8.865e-09	9.246e-09
g5407		9.763e-11	9.870e-11
g5408		3.779e-08	4.083e-08
g5409		4.297e-10	6.226e-10
g541		1.722e-08	2.165e-08
g5410		1.724e-08	1.734e-08
g5411		1.759e-08	1.996e-08
g5412		5.721e-10	6.066e-10
g5413		1.393e-09	1.863e-09
g5414		1.726e-08	1.787e-08
g5415		2.584e-08	3.074e-08
g5416		1.751e-08	1.858e-08
g5417		2.587e-08	2.663e-08
g5418		8.638e-09	1.764e-08
g5419		8.584e-09	9.989e-09
g542		9.974e-01	9.974e-01
g5420		1.211e-08	1.880e-08
g5421		3.143e-09	4.116e-09
g5422		1.991e-01	3.073e-01
g5423		2.609e-08	2.751e-08
g5424		1.225e-08	1.273e-08
g5425		9.699e-09	1.252e-08
g5426		1.756e-08	2.372e-08
g5427		1.718e-08	2.009e-08
g5428		2.583e-08	2.649e-08
g5429		1.529e-08	2.015e-08
g543		3.774e-08	4.153e-08
g5430		6.088e-04	1.242e-03
g5431		3.446e-08	3.699e-08
g5432		1.278e-08	1.382e-08
g5433		8.630e-09	8.913e-09
g5434		2.584e-08	2.603e-08
g5435		2.582e-08	2.658e-08
g5436		2.144e-01	7.508e-01
g5437		1.719e-08	2.539e-08
g5438		1.569e-02	2.678e-02
g5439		8.893e-09	1.190e-08
g544		4.289e-10	4.355e-10
g5440		1.726e-08	1.763e-08
g5441		2.598e-08	3.014e-08
g5442		2.102e-08	2.497e-08
g5443		9.051e-01	9.051e-01
g5444		1.207e-02	1.418e-02
g5445		9.058e-01	9.058e-01
g5446		1.819e-08	2.154e-08
g5447		1.728e-08	2.203e-08
g5448		9.851e-01	9.987e-01
g5449		2.636e-08	2.649e-08
g545		1.813e-08	2.231e-08
g5450		4.698e-10	5.118e-10
g5451		2.669e-08	3.102e-08
g5452		3.936e-01	8.368e-01
g5453		1.928e-08	4.240e-08
g5454		1.226e-08	2.040e-08
g5455		1.780e-08	2.766e-08
g5456		8.573e-09	1.119e-08
g5457		1.059e-08	1.139e-08
g5458		1.753e-08	1.878e-08
g5459		8.799e-09	1.115e-08
g546		1.726e-08	1.820e-08
g5460		2.163e-10	2.279e-10
g5461		1.021e-08	1.021e-08
g5462		1.568e-10	1.582e-10
g5463		6.756e-09	7.491e-09
g5464		8.913e-09	8.919e-09
g5465		1.406e-08	1.485e-08
g5466		7.501e-06	1.217e-05
g5467		3.649e-08	3.935e-08
g5468		1.770e-08	2.048e-08
g5469		5.381e-03	5.671e-03
g547		1.686e-08	1.757e-08
g5470		1.723e-08	1.864e-08
g5471		8.581e-09	1.194e-08
g5472		2.212e-08	9.168e-08
g5473		1.728e-08	2.253e-08
g5474		9.049e-09	9.609e-09
g5475		1.257e-09	1.284e-09
g5476		9.717e-01	9.998e-01
g5477		8.153e-01	9.958e-01
g5478		9.346e-10	1.157e-09
g5479		1.334e-08	1.425e-08
g548		2.608e-08	2.629e-08
g5480		8.622e-01	8.622e-01
g5481		6.706e-09	1.100e-08
g5482		2.967e-08	3.376e-08
g5483		1.724e-08	2.119e-08
g5484		5.277e-05	5.788e-05
g5485		7.351e-02	7.410e-02
g5486		8.876e-09	1.148e-08
g5487		2.052e-10	2.291e-10
g5488		1.752e-08	2.168e-08
g5489		8.827e-09	1.138e-08
g549		8.959e-09	9.144e-09
g5490		1.995e-10	2.052e-10
g5491		4.306e-08	4.347e-08
g5492		8.912e-09	8.912e-09
g5493		1.723e-08	2.251e-08
g5494		1.754e-08	1.774e-08
g5495		1.971e-09	2.205e-09
g5496		1.800e-08	1.896e-08
g5497		1.677e-08	1.678e-08
g5498		1.454e-08	1.665e-08
g5499		2.652e-08	2.883e-08
g55		1.693e-08	1.812e-08
g550		1.723e-08	2.024e-08
g5500		1.878e-08	2.177e-08
g5501		2.636e-08	2.674e-08
g5502		1.878e-08	2.298e-08
g5503		3.388e-03	1.478e-02
g5504		9.206e-06	9.309e-06
g5505		9.063e-09	1.109e-08
g5506		8.661e-09	1.110e-08
g5507		7.202e-02	1.429e-01
g5508		2.780e-08	3.113e-08
g5509		2.551e-08	2.737e-08
g551		1.728e-08	1.738e-08
g5510		1.664e-10	2.062e-10
g5511		3.327e-08	4.217e-08
g5512		2.789e-10	3.071e-10
g5513		1.273e-08	1.541e-08
g5514		6.040e-09	7.268e-09
g5515		1.169e-08	1.294e-08
g5516		1.748e-08	1.890e-08
g5517		2.584e-08	2.726e-08
g5518		1.837e-08	1.915e-08
g5519		1.727e-08	1.877e-08
g552		1.053e-02	2.319e-02
g5520		1.176e-08	1.232e-08
g5521		1.125e-08	1.477e-08
g5522		1.724e-08	1.733e-08
g5523		1.801e-08	2.010e-08
g5524		8.898e-09	1.067e-08
g5525		1.782e-08	1.943e-08
g5526		1.333e-10	1.343e-10
g5527		1.723e-08	1.883e-08
g5528		2.225e-08	2.313e-08
g5529		1.602e-08	1.903e-08
g553		1.900e-04	2.899e-04
g5530		2.833e-08	3.109e-08
g5531		8.859e-09	1.072e-08
g5532		2.723e-08	3.558e-08
g5533		1.791e-08	1.850e-08
g5534		2.366e-09	2.467e-09
g5535		2.773e-08	3.017e-08
g5536		3.434e-08	3.625e-08
g5537		1.725e-08	1.754e-08
g5538		1.727e-08	1.756e-08
g5539		1.798e-08	2.115e-08
g554		2.047e-02	3.418e-02
g5540		3.173e-09	3.436e-09
g5541		2.518e-08	4.030e-08
g5542		1.755e-08	1.800e-08
g5543		2.854e-08	2.970e-08
g5544		3.139e-02	3.707e-02
g5545		8.550e-09	8.830e-09
g5546		3.175e-08	3.293e-08
g5547		2.584e-08	2.594e-08
g5548		1.124e-08	1.125e-08
g5549		1.744e-08	1.754e-08
g555		7.356e-01	9.619e-01
g5550		1.720e-08	1.739e-08
g5551		4.318e-10	6.753e-10
g5552		2.895e-03	1.056e-02
g5553		1.723e-08	1.723e-08
g5554		6.146e-01	9.863e-01
g5555		7.817e-09	1.106e-08
g5556		2.587e-08	2.607e-08
g5557		8.218e-09	1.657e-08
g5558		6.916e-03	1.789e-02
g5559		3.969e-10	4.047e-10
g556		9.986e-09	1.082e-08
g5560		3.491e-08	3.539e-08
g5561		1.805e-08	1.930e-08
g5562		9.616e-09	1.002e-08
g5563		3.465e-08	3.685e-08
g5564		2.582e-08	2.731e-08
g5565		9.999e-01	9.999e-01
g5566		9.917e-01	9.999e-01
g5567		4.104e-08	4.484e-08
g5568		3.437e-08	4.604e-08
g5569		1.756e-08	1.931e-08
g557		7.037e-01	9.122e-01
g5570		3.430e-08	4.080e-08
g5571		3.446e-08	3.615e-08
g5572		3.852e-01	3.852e-01
g5573		8.108e-02	8.108e-02
g5574		1.742e-08	2.016e-08
g5575		5.171e-11	5.301e-11
g5576		1.750e-08	1.857e-08
g5577		3.726e-10	4.450e-10
g5578		1.912e-08	1.949e-08
g5579		3.445e-08	3.464e-08
g558		8.121e-09	9.183e-09
g5580		2.047e-08	3.609e-08
g5581		1.102e-08	1.260e-08
g5582		1.112e-08	1.272e-08
g5583		2.681e-08	3.521e-08
g5584		1.482e-08	2.105e-08
g5585		2.585e-08	2.613e-08
g5586		3.700e-10	6.057e-10
g5587		1.291e-08	1.506e-08
g5588		3.654e-02	4.045e-02
g5589		5.992e-10	6.470e-10
g559		8.514e-09	1.177e-08
g5590		2.567e-08	2.642e-08
g5591		3.397e-10	4.962e-10
g5592		1.727e-08	1.736e-08
g5593		9.594e-09	9.594e-09
g5594		2.342e-08	3.397e-08
g5595		3.526e-08	4.072e-08
g5596		8.601e-09	1.113e-08
g5597		5.107e-01	7.521e-01
g5598		3.471e-08	3.829e-08
g5599		2.111e-08	2.293e-08
g56		3.550e-08	3.870e-08
g560		2.259e-08	2.323e-08
g5600		3.513e-08	3.822e-08
g5601		4.160e-08	4.315e-08
g5602		2.587e-08	2.625e-08
g5603		1.795e-08	2.077e-08
g5604		8.544e-09	9.923e-09
g5605		3.485e-08	3.824e-08
g5606		2.285e-02	2.483e-02
g5607		4.370e-01	9.624e-01
g5608		2.880e-08	5.754e-08
g5609		9.122e-01	9.348e-01
g561		8.733e-09	9.472e-09
g5610		8.176e-09	9.481e-09
g5611		2.156e-09	3.102e-09
g5612		1.953e-08	2.036e-08
g5613		9.139e-03	1.059e-02
g5614		9.906e-01	9.906e-01
g5615		5.253e-02	8.851e-02
g5616		8.608e-09	9.077e-09
g5617		1.196e-08	1.407e-08
g5618		2.568e-08	4.666e-08
g5619		8.092e-02	1.394e-01
g562		9.999e-01	9.999e-01
g5620		9.090e-09	9.565e-09
g5621		1.724e-08	1.921e-08
g5622		3.706e-09	4.002e-09
g5623		2.586e-08	3.247e-08
g5624		9.782e-09	1.036e-08
g5625		1.775e-08	1.784e-08
g5626		1.722e-08	1.722e-08
g5627		2.740e-08	2.846e-08
g5628		1.932e-01	7.454e-01
g5629		9.108e-09	1.175e-08
g563		2.679e-08	2.680e-08
g5630		8.633e-09	1.051e-08
g5631		2.133e-08	2.387e-08
g5632		2.657e-08	2.752e-08
g5633		2.656e-10	3.827e-10
g5634		8.643e-09	8.926e-09
g5635		8.859e-09	8.953e-09
g5636		8.882e-10	9.562e-10
g5637		2.414e-08	2.931e-08
g5638		9.336e-01	9.986e-01
g5639		1.773e-08	2.223e-08
g564		8.808e-09	8.919e-09
g5640		6.560e-02	6.726e-02
g5641		1.709e-08	1.845e-08
g5642		2.676e-08	2.884e-08
g5643		3.299e-08	3.771e-08
g5644		3.079e-02	4.992e-02
g5645		9.662e-09	9.781e-09
g5646		2.720e-08	2.972e-08
g5647		1.313e-03	1.590e-03
g5648		1.752e-08	2.431e-08
g5649		2.833e-10	3.782e-10
g565		3.561e-08	3.561e-08
g5650		2.238e-08	2.445e-08
g5651		1.685e-08	1.952e-08
g5652		7.554e-02	4.498e-01
g5653		2.624e-08	3.203e-08
g5654		1.570e-08	1.826e-08
g5655		2.913e-11	2.931e-11
g5656		8.078e-09	9.933e-09
g5657		1.809e-08	1.942e-08
g5658		8.565e-09	9.220e-09
g5659		1.794e-08	2.164e-08
g566		1.725e-08	1.735e-08
g5660		8.646e-09	9.307e-09
g5661		8.833e-09	1.152e-08
g5662		1.725e-08	1.745e-08
g5663		1.130e-09	1.334e-09
g5664		9.075e-09	1.001e-08
g5665		5.905e-10	7.685e-10
g5666		8.829e-09	9.227e-09
g5667		4.384e-08	4.755e-08
g5668		1.350e-08	1.906e-08
g5669		2.581e-08	3.164e-08
g567		5.331e-10	5.880e-10
g5670		4.015e-03	6.804e-03
g5671		2.119e-08	2.264e-08
g5672		1.728e-08	1.793e-08
g5673		2.594e-08	2.668e-08
g5674		1.724e-08	1.753e-08
g5675		4.236e-08	4.255e-08
g5676		8.651e-09	8.745e-09
g5677		7.367e-01	7.823e-01
g5678		1.454e-08	1.517e-08
g5679		8.626e-09	9.286e-09
g568		2.155e-08	2.799e-08
g5680		2.643e-10	2.834e-10
g5681		8.824e-09	9.012e-09
g5682		1.470e-09	1.955e-09
g5683		3.837e-11	3.860e-11
g5684		1.874e-08	2.058e-08
g5685		1.892e-08	2.308e-08
g5686		1.549e-08	1.853e-08
g5687		8.859e-09	1.198e-08
g5688		2.421e-09	3.977e-09
g5689		6.399e-01	7.994e-01
g569		9.560e-01	9.560e-01
g5690		8.605e-09	8.889e-09
g5691		1.891e-08	2.079e-08
g5692		1.958e-10	2.424e-10
g5693		7.928e-02	1.861e-01
g5694		1.451e-08	1.738e-08
g5695		3.446e-08	3.540e-08
g5696		1.760e-08	1.788e-08
g5697		8.652e-09	8.653e-09
g5698		1.806e-08	1.870e-08
g5699		8.972e-09	9.197e-09
g57		4.396e-03	3.709e-02
g570		3.345e-08	3.826e-08
g5700		2.951e-08	4.105e-08
g5701		1.108e-09	1.162e-09
g5702		2.646e-08	2.901e-08
g5703		1.238e-02	4.696e-02
g5704		2.683e-08	2.762e-08
g5705		8.601e-09	1.348e-08
g5706		1.722e-08	1.788e-08
g5707		4.137e-09	5.116e-09
g5708		8.867e-09	8.881e-09
g5709		1.753e-08	1.756e-08
g571		2.585e-08	2.604e-08
g5710		8.916e-09	9.146e-09
g5711		2.009e-08	2.132e-08
g5712		1.834e-08	1.978e-08
g5713		1.780e-08	1.809e-08
g5714		8.998e-09	1.280e-08
g5715		1.498e-02	1.498e-02
g5716		1.728e-08	1.739e-08
g5717		2.136e-08	2.486e-08
g5718		8.650e-09	8.651e-09
g5719		3.755e-08	5.597e-08
g572		2.404e-08	2.788e-08
g5720		1.831e-08	1.874e-08
g5721		9.562e-09	1.548e-08
g5722		8.365e-09	8.555e-09
g5723		4.095e-10	5.521e-10
g5724		1.723e-08	1.751e-08
g5725		1.243e-08	1.327e-08
g5726		9.298e-03	2.302e-02
g5727		1.780e-08	1.862e-08
g5728		1.549e-08	1.704e-08
g5729		2.616e-08	2.741e-08
g573		8.646e-09	9.022e-09
g5730		9.504e-09	9.647e-09
g5731		8.019e-09	1.368e-08
g5732		3.446e-08	3.531e-08
g5733		2.715e-08	2.897e-08
g5734		8.667e-09	1.138e-08
g5735		1.482e-10	1.547e-10
g5736		2.584e-08	2.885e-08
g5737		4.031e-10	4.975e-10
g5738		2.350e-08	3.070e-08
g5739		4.861e-11	4.900e-11
g574		1.461e-09	1.850e-09
g5740		4.585e-10	5.926e-10
g5741		1.795e-08	2.134e-08
g5742		7.642e-09	9.132e-09
g5743		8.819e-09	9.061e-09
g5744		3.930e-11	4.060e-11
g5745		6.093e-01	6.602e-01
g5746		1.676e-08	2.728e-08
g5747		3.026e-08	3.186e-08
g5748		6.857e-10	7.866e-10
g5749		2.586e-08	2.924e-08
g575		8.276e-09	9.361e-09
g5750		3.957e-08	4.387e-08
g5751		5.994e-09	6.720e-09
g5752		1.759e-08	1.888e-08
g5753		1.727e-08	1.747e-08
g5754		1.610e-08	1.975e-08
g5755		2.706e-08	2.951e-08
g5756		1.785e-08	1.984e-08
g5757		2.634e-04	7.105e-03
g5758		1.302e-08	1.423e-08
g5759		1.237e-10	1.436e-10
g576		1.725e-08	2.298e-08
g5760		1.725e-08	1.754e-08
g5761		2.547e-04	2.576e-04
g5762		2.299e-08	2.755e-08
g5763		2.739e-02	3.700e-02
g5764		9.292e-09	9.383e-09
g5765		5.657e-04	9.164e-04
g5766		3.591e-10	3.662e-10
g5767		1.724e-08	1.742e-08
g5768		4.236e-01	4.857e-01
g5769		3.446e-08	4.432e-08
g577		1.723e-08	1.808e-08
g5770		1.357e-08	1.838e-08
g5771		2.653e-08	2.739e-08
g5772		1.023e-08	1.113e-08
g5773		9.017e-09	1.742e-08
g5774		1.728e-08	1.850e-08
g5775		1.723e-08	1.996e-08
g5776		1.722e-08	1.799e-08
g5777		2.808e-08	3.087e-08
g5778		3.627e-08	4.144e-08
g5779		1.712e-08	1.797e-08
g578		7.794e-01	9.082e-01
g5780		1.314e-09	1.558e-09
g5781		3.444e-08	3.991e-08
g5782		8.637e-09	9.387e-09
g5783		1.511e-01	1.593e-01
g5784		1.751e-08	1.914e-08
g5785		1.944e-10	3.083e-10
g5786		2.993e-08	3.113e-08
g5787		8.693e-02	1.903e-01
g5788		8.835e-09	8.869e-09
g5789		3.707e-02	8.971e-01
g579		1.728e-08	2.075e-08
g5790		2.281e-08	2.354e-08
g5791		2.770e-08	2.991e-08
g5792		2.009e-01	2.024e-01
g5793		1.811e-08	2.365e-08
g5794		9.973e-01	9.989e-01
g5795		4.271e-08	4.742e-08
g5796		1.849e-08	1.978e-08
g5797		9.155e-09	9.458e-09
g5798		2.192e-08	2.452e-08
g5799		1.741e-08	2.015e-08
g58		1.287e-08	1.501e-08
g580		1.835e-08	2.090e-08
g5800		1.774e-08	1.872e-08
g5801		4.203e-10	9.005e-10
g5802		2.436e-08	2.740e-08
g5803		4.320e-08	4.648e-08
g5804		9.364e-09	9.553e-09
g5805		9.686e-09	9.734e-09
g5806		8.678e-09	8.682e-09
g5807		1.135e-09	2.194e-09
g5808		2.433e-08	3.668e-08
g5809		2.009e-08	2.409e-08
g581		4.858e-03	4.858e-03
g5810		1.591e-08	2.035e-08
g5811		1.062e-08	1.288e-08
g5812		1.017e-10	1.065e-10
g5813		7.795e-01	8.657e-01
g5814		8.625e-09	8.724e-09
g5815		9.945e-09	1.580e-08
g5816		1.727e-08	1.774e-08
g5817		5.557e-01	9.948e-01
g5818		2.971e-08	3.042e-08
g5819		6.203e-09	7.039e-09
g582		1.841e-08	1.954e-08
g5820		8.620e-09	8.713e-09
g5821		9.432e-09	9.439e-09
g5822		4.271e-08	4.885e-08
g5823		7.477e-02	2.759e-01
g5824		8.480e-10	1.208e-09
g5825		1.059e-08	1.152e-08
g5826		2.583e-08	3.045e-08
g5827		2.784e-08	3.049e-08
g5828		2.667e-08	3.020e-08
g5829		3.282e-01	4.892e-01
g583		2.735e-08	3.320e-08
g5830		9.377e-09	1.025e-08
g5831		1.492e-08	1.570e-08
g5832		1.725e-08	4.045e-08
g5833		3.438e-08	3.847e-08
g5834		1.276e-09	1.710e-09
g5835		8.542e-09	8.916e-09
g5836		1.886e-01	1.925e-01
g5837		1.599e-08	2.075e-08
g5838		8.787e-09	8.796e-09
g5839		1.430e-10	1.682e-10
g584		3.329e-08	3.869e-08
g5840		1.801e-08	1.828e-08
g5841		7.302e-09	1.611e-08
g5842		2.693e-02	8.727e-02
g5843		2.640e-08	2.878e-08
g5844		8.793e-09	8.929e-09
g5845		9.969e-01	9.971e-01
g5846		5.836e-03	9.891e-03
g5847		3.444e-08	3.566e-08
g5848		3.404e-08	3.937e-08
g5849		5.217e-09	5.833e-09
g585		9.353e-09	9.361e-09
g5850		9.059e-09	9.128e-09
g5851		9.971e-02	1.021e-01
g5852		6.505e-10	6.509e-10
g5853		8.661e-09	8.858e-09
g5854		8.991e-09	9.162e-09
g5855		8.074e-04	1.325e-03
g5856		1.697e-08	2.293e-08
g5857		8.950e-09	1.174e-08
g5858		2.195e-10	2.233e-10
g5859		2.683e-08	2.696e-08
g586		1.079e-04	5.024e-03
g5860		4.300e-08	5.408e-08
g5861		4.504e-11	4.504e-11
g5862		6.007e-03	1.137e-02
g5863		5.955e-01	7.065e-01
g5864		9.059e-09	9.351e-09
g5865		1.769e-08	1.902e-08
g5866		2.583e-08	2.941e-08
g5867		8.866e-09	1.081e-08
g5868		1.403e-08	1.671e-08
g5869		3.320e-08	3.948e-08
g587		1.302e-05	1.987e-05
g5870		1.981e-08	2.148e-08
g5871		1.717e-08	4.847e-08
g5872		9.276e-09	9.936e-09
g5873		3.619e-08	3.753e-08
g5874		4.304e-08	4.511e-08
g5875		2.472e-08	2.745e-08
g5876		1.727e-08	1.915e-08
g5877		1.725e-08	1.951e-08
g5878		2.584e-08	2.881e-08
g5879		1.227e-08	1.326e-08
g588		1.799e-08	2.296e-08
g5880		3.079e-08	3.649e-08
g5881		1.727e-08	2.647e-08
g5882		7.645e-09	7.848e-09
g5883		1.800e-08	1.931e-08
g5884		8.917e-09	9.100e-09
g5885		2.129e-08	2.458e-08
g5886		1.870e-08	2.103e-08
g5887		3.348e-10	3.742e-10
g5888		1.711e-08	2.525e-08
g5889		1.858e-08	2.874e-08
g589		8.927e-09	9.109e-09
g5890		8.631e-09	9.284e-09
g5891		1.000e-01	6.517e-01
g5892		5.366e-09	9.915e-09
g5893		3.211e-09	4.786e-09
g5894		7.397e-01	9.855e-01
g5895		1.035e-08	1.056e-08
g5896		3.599e-08	4.164e-08
g5897		9.791e-09	9.994e-09
g5898		2.301e-08	2.464e-08
g5899		1.748e-08	2.177e-08
g59		1.639e-08	2.031e-08
g590		4.444e-08	4.563e-08
g5900		1.778e-08	1.914e-08
g5901		1.159e-08	1.250e-08
g5902		1.724e-08	1.753e-08
g5903		7.799e-03	1.017e-02
g5904		2.381e-10	3.730e-10
g5905		1.829e-08	2.052e-08
g5906		1.763e-08	1.775e-08
g5907		1.225e-08	1.308e-08
g5908		1.809e-08	1.951e-08
g5909		1.726e-08	1.754e-08
g591		8.839e-09	8.934e-09
g5910		3.997e-02	5.219e-02
g5911		3.649e-08	4.094e-08
g5912		1.785e-08	1.848e-08
g5913		1.480e-04	1.639e-04
g5914		2.001e-08	2.026e-08
g5915		1.104e-10	1.115e-10
g5916		2.603e-08	3.018e-08
g5917		8.840e-09	1.027e-08
g5918		9.128e-09	9.179e-09
g5919		2.175e-03	3.007e-03
g592		8.835e-09	8.868e-09
g5920		4.662e-09	8.819e-09
g5921		6.996e-09	9.427e-09
g5922		2.893e-08	3.140e-08
g5923		2.611e-08	2.911e-08
g5924		9.707e-09	1.179e-08
g5925		4.305e-08	4.356e-08
g5926		1.335e-01	1.350e-01
g5927		7.586e-10	7.586e-10
g5928		2.452e-08	3.228e-08
g5929		8.581e-09	9.043e-09
g593		2.579e-08	2.886e-08
g5930		4.797e-10	1.178e-09
g5931		1.530e-08	1.732e-08
g5932		3.382e-08	3.674e-08
g5933		8.487e-09	1.216e-08
g5934		2.587e-08	2.990e-08
g5935		4.293e-08	4.463e-08
g5936		1.743e-08	1.998e-08
g5937		2.584e-08	2.772e-08
g5938		3.444e-08	3.633e-08
g5939		8.706e-09	8.706e-09
g594		8.625e-09	8.631e-09
g5940		1.203e-08	1.288e-08
g5941		9.178e-09	1.007e-08
g5942		2.724e-08	2.736e-08
g5943		1.744e-08	1.773e-08
g5944		1.724e-08	1.743e-08
g5945		9.931e-10	1.886e-09
g5946		1.727e-08	1.849e-08
g5947		3.546e-08	3.702e-08
g5948		1.725e-08	1.810e-08
g5949		9.534e-09	1.250e-08
g595		8.622e-09	1.105e-08
g5950		3.419e-08	3.804e-08
g5951		1.728e-08	1.944e-08
g5952		2.234e-02	2.273e-02
g5953		1.725e-08	1.800e-08
g5954		2.687e-08	2.986e-08
g5955		1.729e-10	1.941e-10
g5956		1.618e-10	1.633e-10
g5957		1.766e-08	2.201e-08
g5958		8.602e-09	1.208e-08
g5959		1.487e-09	1.701e-09
g596		3.348e-08	3.759e-08
g5960		9.221e-01	9.992e-01
g5961		2.970e-08	4.795e-08
g5962		1.725e-08	1.820e-08
g5963		1.292e-08	2.219e-08
g5964		4.385e-10	5.087e-10
g5965		1.704e-08	2.180e-08
g5966		2.606e-08	2.654e-08
g5967		1.769e-08	2.401e-08
g5968		2.242e-09	4.196e-09
g5969		2.613e-10	2.642e-10
g597		1.108e-08	1.211e-08
g5970		1.559e-09	1.767e-09
g5971		2.472e-08	2.505e-08
g5972		6.656e-10	9.386e-10
g5973		1.749e-08	1.762e-08
g5974		2.463e-10	2.532e-10
g5975		9.741e-09	1.147e-08
g5976		1.706e-08	2.784e-08
g5977		1.000e+00	1.000e+00
g5978		8.529e-09	1.084e-08
g5979		9.104e-02	9.104e-02
g598		8.605e-09	8.886e-09
g5980		1.992e-08	2.852e-08
g5981		8.680e-09	8.680e-09
g5982		1.274e-10	1.293e-10
g5983		1.765e-08	1.791e-08
g5984		3.245e-10	8.961e-10
g5985		8.617e-09	9.087e-09
g5986		1.768e-08	2.032e-08
g5987		1.725e-08	2.120e-08
g5988		5.631e-08	6.105e-08
g5989		1.994e-09	3.667e-09
g599		1.759e-08	1.801e-08
g5990		4.958e-08	5.208e-08
g5991		1.728e-08	2.280e-08
g5992		1.724e-08	1.780e-08
g5993		4.897e-01	5.004e-01
g5994		2.569e-08	3.106e-08
g5995		1.133e-01	1.655e-01
g5996		6.958e-10	7.713e-10
g5997		2.583e-08	2.960e-08
g5998		8.579e-09	1.024e-08
g5999		1.676e-08	1.970e-08
g6		3.423e-08	5.398e-08
g60		9.212e-09	9.429e-09
g600		3.441e-08	4.234e-08
g6000		2.011e-10	2.240e-10
g6001		2.424e-08	2.491e-08
g6002		3.467e-08	3.478e-08
g6003		8.688e-09	8.691e-09
g6004		9.152e-09	9.692e-09
g6005		9.882e-01	9.997e-01
g6006		1.724e-08	2.318e-08
